Distance;height_df;speed_df;curve_df;elevation_df;stops_df
843;-30,98891892;60;;-23;
844;-31,01135135;60;;-23;
845;-31,03378378;60;;-23;
846;-31,05621622;60;;-23;
847;-31,07864865;60;;-23;
848;-31,10108108;60;;-23;
849;-31,12351351;60;;-23;
850;-31,14594595;60;;-23;
851;-31,16837838;60;;-23;
852;-31,19081081;60;;-23;
853;-31,21324324;60;396,0620025;-23;
854;-31,23567568;60;;-23;
855;-31,25810811;60;;-23;
856;-31,28054054;60;;-23;
857;-31,30297297;60;;-23;
858;-31,32540541;60;;-23;
859;-31,34783784;60;;-23;
860;-31,37027027;60;;-23;
861;-31,3927027;60;;-23;
862;-31,41513514;60;;-23;
863;-31,43756757;60;;-23;
864;-31,46;60;;-23;
865;-31,48333333;60;;-23;
866;-31,50666667;60;;-23;
867;-31,53;60;;-23;
868;-31,55333333;60;;-23;
869;-31,57666667;60;;-23;
870;-31,6;60;;-23;
871;-31,62333333;60;;-23;
872;-31,64666667;60;;-23;
873;-31,67;60;;-23;
874;-31,69333333;60;;-23;
875;-31,71666667;60;;-23;
876;-31,74;60;;-23;
877;-31,76333333;60;;-23;
878;-31,78666667;60;;-23;
879;-31,81;60;;-23;
880;-31,83333333;60;;-23;
881;-31,85666667;60;;-23;
882;-31,88;60;;-23;
883;-31,90333333;60;;-23;
884;-31,92666667;60;396,4157706;-23;
885;-31,95;60;;-23;
886;-31,97333333;60;;-23;
887;-31,99666667;60;;-23;
888;-32,02;60;;-23;
889;-32,04333333;60;;-23;
890;-32,06666667;60;;-23;
891;-32,09;60;;-23;
892;-32,11333333;60;;-23;
893;-32,13666667;60;;-23;
894;-32,16;60;;-23;
895;-32,18333333;60;;-23;
896;-32,20666667;60;;-23;
897;-32,23;60;;-23;
898;-32,25333333;60;;-23;
899;-32,27666667;60;;-23;
900;-32,3;50;;-23;
901;-32,32093023;50;;-23;
902;-32,34186047;50;;-23;
903;-32,3627907;50;;-23;
904;-32,38372093;50;397,1233068;-23;
905;-32,40465116;50;;-23;
906;-32,4255814;50;;-23;
907;-32,44651163;50;;-23;
908;-32,46744186;50;;-23;
909;-32,48837209;50;;-23;
910;-32,50930233;50;;-23;
911;-32,53023256;50;;-23;
912;-32,55116279;50;;-23;
913;-32,57209302;50;;-23;
914;-32,59302326;50;;-23;
915;-32,61395349;50;;-23;
916;-32,63488372;50;;-23;
917;-32,65581395;50;;-23;
918;-32,67674419;50;;-23;
919;-32,69767442;50;;-23;
920;-32,71860465;50;;-23;
921;-32,73953488;50;;-23;
922;-32,76046512;50;;-23;
923;-32,78139535;50;15,60968473;-23;
924;-32,80232558;50;371,3296819;-23;
925;-32,94883721;50;;-23;
926;-32,96976744;50;;-23;
927;-32,99069767;50;;-23;
928;-33,01162791;50;;-23;
929;-33,03255814;50;;-23;
930;-33,05348837;50;;-23;
931;-33,0744186;50;;-23;
932;-33,09534884;50;;-23,33333333;
933;-33,11627907;50;;-23,66666667;
934;-33,1372093;50;;-24;
935;-33,15813953;50;;-24,33333333;
936;-33,17906977;50;;-24,66666667;
937;-33,2;50;;-25;
938;-33,23775;50;;-25,33333333;
939;-33,2755;50;;-25,66666667;
940;-33,31325;50;;-26;
941;-33,502;50;;-26;
942;-33,53975;50;;-26;
943;-33,5775;50;;-40;
944;-33,61525;50;;-40,27777778;GRIM
945;-33,653;50;;-40,55555556;
946;-33,69075;50;;-40,83333333;
947;-33,7285;50;;-41,11111111;
948;-33,76625;50;;-41,38888889;
949;-33,804;50;;-41,66666667;
950;-33,84175;50;;-41,94444444;
951;-33,8795;50;;-42,22222222;
952;-33,91725;50;;-42,5;
953;-33,955;50;;-42,77777778;
954;-33,99275;50;;-43,05555556;
955;-34,0305;50;;-43,33333333;
956;-34,06825;50;;-43,61111111;
957;-34,106;50;;-43,88888889;
958;-34,14375;50;;-44,16666667;
959;-34,1815;50;;-44,44444444;
960;-34,21925;50;;-44,72222222;
961;-34,257;50;;-45;
962;-34,29475;50;;-45;
963;-34,3325;50;;-45;
964;-34,37025;50;-1,927105153;-45;
965;-34,408;50;;-45;
966;-34,44575;50;;-45;
967;-34,4835;50;;-45;
968;-34,52125;50;;-45;
969;-34,559;50;;-45;
970;-34,59675;50;;-45;
971;-34,6345;50;;-45;
972;-34,67225;50;;-45;
973;-34,71;50;;-45;
974;-34,7527027;50;;-45;
975;-34,79540541;50;;-45;
976;-34,83810811;50;;-45;
977;-34,88081081;50;;-45;
978;-34,92351351;50;;-45;
979;-34,96621622;40;;-45;
980;-35,00891892;40;;-45;
981;-35,05162162;40;;-45;
982;-35,09432432;40;;-45;
983;-35,13702703;40;;-45;
984;-35,17972973;40;;-45;
985;-35,22243243;40;6,159022749;-45;
986;-35,26513514;40;56,87210042;-45;
987;-35,30783784;40;;-45;
988;-35,35054054;40;;-45;
989;-35,39324324;40;;-45;
990;-35,43594595;40;;-45;
991;-35,47864865;40;;-45;
992;-35,52135135;40;;-45;
993;-35,56405405;40;;-45;
994;-35,60675676;40;;-45;
995;-35,64945946;40;;-45;
996;-35,69216216;40;;-45;
997;-35,73486486;40;;-45;
998;-35,77756757;40;;-45;
999;-35,82027027;40;;-45;
1000;-35,86297297;40;;-45;
1001;-35,90567568;40;;-45;
1002;-35,94837838;40;;-45;
1003;-35,99108108;40;;-45;
1004;-36,03378378;40;;-45;
1005;-36,07648649;40;85,33569179;-45;
1006;-36,11918919;40;;-45;
1007;-36,16189189;40;;-45;
1008;-36,20459459;40;;-45;
1009;-36,2472973;40;;-45;
1010;-36,29;40;;-45;
1011;-36,33555556;40;15,99152966;-45;
1012;-36,38111111;40;;-45;
1013;-36,42666667;40;;-45;
1014;-36,47222222;40;;-45;
1015;-36,51777778;40;;-45;
1016;-36,56333333;50;;-45;
1017;-36,60888889;50;;-45;
1018;-36,65444444;50;75,6997227;-45;
1019;-36,7;50;;-45;
1020;-36,74555556;50;;-45;
1021;-36,79111111;50;;-45;
1022;-36,83666667;50;;-45;
1023;-36,88222222;50;;-45;
1024;-36,92777778;50;;-45;
1025;-36,97333333;50;;-45;
1026;-37,01888889;50;;-45;
1027;-37,06444444;50;;-45;
1028;-37,11;50;;-45;
1029;-37,15555556;50;;-45;
1030;-37,20111111;50;;-45;
1031;-37,24666667;50;;-45;
1032;-37,29222222;50;;-45;
1033;-37,33777778;50;;-45;
1034;-37,38333333;50;;-45;
1035;-37,42888889;50;;-45;
1036;-37,47444444;50;;-45;
1037;-37,52;50;;-45;
1038;-37,56555556;50;-2,634641344;-45;
1039;-37,61111111;50;;-45;
1040;-37,65666667;50;;-45;
1041;-37,70222222;50;;-45;
1042;-37,74777778;50;;-45;
1043;-37,79333333;50;;-45;
1044;-37,83888889;50;;-45;
1045;-37,88444444;50;;-45;
1046;-37,93;50;;-45;
1047;-37,97361111;50;;-45;
1048;-38,01722222;50;;-45;
1049;-38,06083333;50;;-45;
1050;-38,10444444;50;;-45;
1051;-38,14805556;50;;-45;
1052;-38,19166667;50;;-45;
1053;-38,23527778;50;;-45;
1054;-38,27888889;50;;-45;
1055;-38,3225;50;;-45;
1056;-38,36611111;50;;-45;
1057;-38,40972222;50;;-45;
1058;-38,45333333;50;-1,927105153;-45;
1059;-38,49694444;50;;-45;
1060;-38,54055556;50;;-45;
1061;-38,58416667;50;;-45;
1062;-38,62777778;50;;-45;
1063;-38,67138889;50;;-45;
1064;-38,715;50;;-45;
1065;-38,75861111;50;;-45;
1066;-38,80222222;50;;-45;
1067;-38,84583333;50;;-45;
1068;-38,88944444;50;;-45;
1069;-38,93305556;50;;-45;
1070;-38,97666667;50;;-45;
1071;-39,02027778;50;;-45;
1072;-39,06388889;50;;-45;
1073;-39,1075;50;;-45;
1074;-39,15111111;50;;-45;
1075;-39,19472222;50;-1,927105153;-45;
1076;-39,23833333;50;;-45;
1077;-39,28194444;50;;-45;
1078;-39,32555556;50;;-45;
1079;-39,36916667;50;;-45;
1080;-39,41277778;50;;-45;
1081;-39,45638889;50;;-45;
1082;-39,5;50;;-45;
1083;-39,54351351;50;;-45;
1084;-39,58702703;50;;-45;
1085;-39,63054054;50;;-45;
1086;-39,67405405;50;;-45;
1087;-39,71756757;50;;-45;
1088;-39,76108108;50;;-45;
1089;-39,80459459;50;;-45;
1090;-39,84810811;50;;-45;
1091;-39,89162162;50;;-45;
1092;-39,93513514;50;;-45;
1093;-39,97864865;50;;-45;
1094;-40,02216216;50;;-45;
1095;-40,06567568;50;;-45;
1096;-40,10918919;50;;-45;
1097;-40,1527027;50;;-45;
1098;-40,19621622;50;;-45;
1099;-40,23972973;50;;-45;
1100;-40,28324324;50;;-45;
1101;-40,32675676;50;;-45;
1102;-40,37027027;50;;-45;
1103;-40,41378378;50;;-45;
1104;-40,4572973;50;;-45;
1105;-40,50081081;50;;-45;
1106;-40,54432432;50;-1,927105153;-45;
1107;-40,58783784;50;;-45;
1108;-40,63135135;50;;-44,9047619;
1109;-40,67486486;50;;-44,80952381;
1110;-40,71837838;50;;-44,71428571;
1111;-40,76189189;50;;-44,61904762;
1112;-40,80540541;50;;-44,52380952;
1113;-40,84891892;50;;-44,42857143;
1114;-40,89243243;50;;-44,33333333;
1115;-40,93594595;50;;-44,23809524;
1116;-40,97945946;50;;-44,14285714;
1117;-41,02297297;50;;-44,04761905;
1118;-41,06648649;50;;-43,95238095;
1119;-41,11;50;;-43,85714286;
1120;-41,14717949;50;;-43,76190476;
1121;-41,18435897;50;;-43,66666667;
1122;-41,22153846;50;;-43,57142857;
1123;-41,25871795;50;;-43,47619048;
1124;-41,29589744;50;;-43,38095238;
1125;-41,33307692;50;;-43,28571429;
1126;-41,37025641;50;-1,927105153;-43,19047619;
1127;-41,4074359;50;;-43,0952381;
1128;-41,44461538;50;;-43;
1129;-41,48179487;50;;-42,73333333;
1130;-41,51897436;50;;-42,46666667;
1131;-41,55615385;50;;-42,2;
1132;-41,59333333;50;;-41,93333333;
1133;-41,63051282;50;;-41,66666667;
1134;-41,66769231;50;;-41,4;
1135;-41,70487179;50;;-41,13333333;
1136;-41,74205128;50;;-40,86666667;
1137;-41,77923077;50;;-40,6;
1138;-41,81641026;50;;-40,33333333;
1139;-41,85358974;50;;-40,06666667;
1140;-41,89076923;50;;-39,8;
1141;-41,92794872;50;;-39,53333333;
1142;-41,96512821;50;8,837552616;-39,26666667;
1143;-42,00230769;50;;-39;
1144;-42,03948718;50;;-38,97727273;
1145;-42,07666667;50;;-38,95454545;
1146;-42,11384615;50;185,4829474;-38,93181818;
1147;-42,2625641;50;249,3715562;-38,84090909;
1148;-42,29974359;50;;-38,81818182;
1149;-42,33692308;50;;-38,79545455;
1150;-42,37410256;50;;-38,77272727;
1151;-42,41128205;50;;-38,75;
1152;-42,44846154;50;;-38,72727273;
1153;-42,48564103;50;;-38,70454545;
1154;-42,52282051;50;;-38,68181818;
1155;-42,56;50;;-38,65909091;
1156;-42,59609756;50;;-38,63636364;
1157;-42,63219512;50;;-38,61363636;
1158;-42,66829268;50;;-38,59090909;
1159;-42,70439024;50;;-38,56818182;
1160;-42,7404878;50;;-38,54545455;
1161;-42,77658537;50;;-38,52272727;
1162;-42,81268293;50;;-38,5;
1163;-42,84878049;50;;-38,47727273;
1164;-42,88487805;50;;-38,45454545;
1165;-42,92097561;50;;-38,43181818;
1166;-42,95707317;50;279,5150688;-38,40909091;
1167;-42,99317073;50;;-38,38636364;
1168;-43,02926829;50;;-38,36363636;
1169;-43,06536585;50;;-38,34090909;
1170;-43,10146341;50;;-38,31818182;
1171;-43,13756098;50;;-38,29545455;
1172;-43,17365854;50;;-38,27272727;
1173;-43,2097561;50;225,8995485;-38,25;
1174;-43,3902439;50;;-38,13636364;
1175;-43,42634146;50;;-38,11363636;
1176;-43,46243902;50;;-38,09090909;
1177;-43,49853659;50;;-38,06818182;
1178;-43,53463415;50;;-38,04545455;
1179;-43,57073171;50;274,0120095;-38,02272727;
1180;-43,60682927;50;;-38;
1181;-43,64292683;50;;-38;
1182;-43,67902439;50;;-38;
1183;-43,71512195;50;;-38;
1184;-43,75121951;50;;-38;
1185;-43,78731707;50;;-38;
1186;-43,82341463;50;;-38;
1187;-43,8595122;50;;-38;
1188;-43,89560976;50;;-38;
1189;-43,93170732;50;;-38;
1190;-43,96780488;50;;-38;
1191;-44,00390244;50;;-38;
1192;-44,04;50;;-38;
1193;-44,07833333;50;;-38;
1194;-44,11666667;50;;-38;
1195;-44,155;50;;-38;
1196;-44,19333333;50;;-38;
1197;-44,23166667;50;;-38;
1198;-44,27;50;;-38;
1199;-44,30833333;50;;-38;
1200;-44,34666667;50;-1,927105153;-38;
1201;-44,385;50;;-38;
1202;-44,42333333;50;;-38;
1203;-44,46166667;50;;-38;
1204;-44,5;50;;-38;
1205;-44,53833333;50;;-38;
1206;-44,57666667;50;;-38;
1207;-44,615;50;;-38;
1208;-44,65333333;50;;-38;
1209;-44,69166667;50;;-38;
1210;-44,73;50;;-38;
1211;-44,76833333;50;;-38;
1212;-44,80666667;50;;-38;
1213;-44,845;50;;-38;
1214;-44,88333333;50;;-38;
1215;-44,92166667;50;;-38;
1216;-44,96;50;;-38;
1217;-44,99833333;50;;-38;
1218;-45,03666667;50;;-38;
1219;-45,075;50;;-38;
1220;-45,11333333;50;-1,927105153;-38;
1221;-45,15166667;50;;-38;
1222;-45,19;50;;-38;
1223;-45,22833333;50;;-38;
1224;-45,26666667;50;;-38;
1225;-45,305;50;;-38;
1226;-45,34333333;50;;-38;
1227;-45,38166667;50;;-38;
1228;-45,42;50;;-38;
1229;-45,45810811;50;;-38;
1230;-45,49621622;50;;-38;
1231;-45,53432432;50;;-38;
1232;-45,57243243;50;;-38;
1233;-45,61054054;50;;-38;
1234;-45,64864865;50;;-38;
1235;-45,68675676;50;;-38;
1236;-45,72486486;50;;-38;
1237;-45,76297297;50;-2,98840944;-38;
1238;-45,80108108;50;;-38;
1239;-45,83918919;50;;-38;
1240;-45,8772973;50;;-38;
1241;-45,91540541;50;;-38;
1242;-45,95351351;50;;-38;
1243;-45,99162162;50;;-38;
1244;-46,02972973;50;;-38;
1245;-46,06783784;50;;-38;
1246;-46,10594595;50;;-38;
1247;-46,14405405;50;;-38;
1248;-46,18216216;50;;-38;
1249;-46,22027027;50;;-38;
1250;-46,25837838;50;;-38;
1251;-46,29648649;50;;-38;
1252;-46,33459459;50;;-38;
1253;-46,3727027;50;;-38;
1254;-46,41081081;50;;-38;
1255;-46,44891892;50;;-38;
1256;-46,48702703;50;;-38;
1257;-46,52513514;50;;-38;
1258;-46,56324324;50;;-38;
1259;-46,60135135;50;;-38;
1260;-46,63945946;50;;-38;
1261;-46,67756757;50;;-38;
1262;-46,71567568;50;;-38;
1263;-46,75378378;50;;-38;
1264;-46,79189189;50;;-38;
1265;-46,83;50;;-38;
1266;-46,87027778;50;;-38;
1267;-46,91055556;50;-1,927105153;-38;
1268;-46,95083333;50;;-38;
1269;-46,99111111;50;;-38;
1270;-47,03138889;50;;-38;
1271;-47,07166667;50;;-38;
1272;-47,11194444;50;;-38;
1273;-47,15222222;50;;-38;
1274;-47,1925;50;;-38;
1275;-47,23277778;50;;-38;
1276;-47,27305556;50;;-38;
1277;-47,31333333;50;;-38;
1278;-47,35361111;50;;-38;
1279;-47,39388889;50;;-38;
1280;-47,43416667;50;;-38;
1281;-47,47444444;50;;-38;
1282;-47,51472222;50;;-38;
1283;-47,555;50;;-38;
1284;-47,59527778;50;;-38;
1285;-47,63555556;50;;-38;
1286;-47,67583333;50;;-38;
1287;-47,71611111;50;-1,927105153;-38;
1288;-47,75638889;50;;-38;
1289;-47,79666667;50;;-38;
1290;-47,83694444;50;;-38;
1291;-47,87722222;50;;-38;
1292;-47,9175;50;;-38;
1293;-47,95777778;50;;-38;
1294;-47,99805556;50;;-38;
1295;-48,03833333;50;;-38;
1296;-48,07861111;50;;-38;
1297;-48,11888889;50;;-38;
1298;-48,15916667;50;;-38;
1299;-48,19944444;50;;-38;
1300;-48,23972222;50;;-38;
1301;-48,28;50;;-38;
1302;-48,31648649;50;;-38;
1303;-48,35297297;50;;-38;
1304;-48,38945946;50;-1,927105153;-38;
1305;-48,42594595;50;;-38;
1306;-48,46243243;50;;-38;
1307;-48,49891892;50;;-38;
1308;-48,53540541;50;;-38;
1309;-48,57189189;50;;-38;
1310;-48,60837838;50;;-38;
1311;-48,64486486;50;;-38;
1312;-48,68135135;50;;-38;
1313;-48,71783784;50;;-38;
1314;-48,75432432;50;;-38;
1315;-48,79081081;50;;-38;
1316;-48,8272973;50;;-38;
1317;-48,86378378;50;;-38;
1318;-48,90027027;50;;-38;
1319;-48,93675676;50;;-38;
1320;-48,97324324;50;;-38;
1321;-49,00972973;50;;-38;
1322;-49,04621622;50;;-38;
1323;-49,0827027;50;;-38;
1324;-49,11918919;50;;-38;
1325;-49,15567568;50;;-38;
1326;-49,19216216;50;;-38;
1327;-49,22864865;50;-1,927105153;-38;
1328;-49,26513514;50;;-38;
1329;-49,30162162;50;;-38;
1330;-49,33810811;50;;-38;
1331;-49,37459459;50;;-38;
1332;-49,41108108;50;;-38;
1333;-49,44756757;50;;-38;
1334;-49,48405405;50;;-38;
1335;-49,52054054;50;;-38;
1336;-49,55702703;50;;-38;
1337;-49,59351351;50;;-38;
1338;-49,63;50;;-38;
1339;-49,66525;50;;-38;
1340;-49,7005;50;;-38;
1341;-49,73575;50;;-38;
1342;-49,771;50;;-38;
1343;-49,80625;50;;-38;
1344;-49,8415;50;;-38;
1345;-49,87675;50;;-38;
1346;-49,912;50;;-38;
1347;-49,94725;50;-1,927105153;-38;
1348;-49,9825;50;;-38;
1349;-50,01775;50;;-38;
1350;-50,053;50;;-38;
1351;-50,08825;50;;-38;
1352;-50,1235;50;;-38;
1353;-50,15875;50;;-38;
1354;-50,194;50;;-38;
1355;-50,22925;50;;-38;
1356;-50,2645;50;;-38;
1357;-50,29975;50;;-38;
1358;-50,335;50;;-38;
1359;-50,37025;50;;-38;
1360;-50,4055;50;;-38;
1361;-50,44075;50;;-38;
1362;-50,476;50;;-38;
1363;-50,51125;50;;-38;
1364;-50,5465;50;;-38;
1365;-50,58175;50;;-38;
1366;-50,617;50;29,8176853;-38;
1367;-50,65225;50;;-38;
1368;-50,6875;50;276,1409354;-38;
1369;-50,86375;50;;-38;
1370;-50,899;50;;-38;
1371;-50,93425;50;;-38;
1372;-50,9695;50;;-38;
1373;-51,00475;50;;-38;
1374;-51,04;50;;-38;
1375;-51,077;50;;-38;
1376;-51,114;50;;-38;
1377;-51,151;50;;-38;
1378;-51,188;50;;-38;
1379;-51,225;50;;-38;
1380;-51,262;50;;-38;
1381;-51,299;50;;-38;
1382;-51,336;50;;-38;
1383;-51,373;50;;-38;
1384;-51,41;50;;-38;
1385;-51,447;50;;-38;
1386;-51,484;50;;-38;
1387;-51,521;50;;-38;
1388;-51,558;50;305,8511381;-38;
1389;-51,595;50;;-38;
1390;-51,632;50;;-38;
1391;-51,669;50;;-38;
1392;-51,706;50;;-38;
1393;-51,743;50;;-38;
1394;-51,78;50;;-38;
1395;-51,817;50;;-38;
1396;-51,854;50;;-38;
1397;-51,891;50;;-38;
1398;-51,928;50;;-38;
1399;-51,965;50;;-38,02857143;SAAR
1400;-52,002;50;;-38,05714286;
1401;-52,039;50;;-38,08571429;
1402;-52,076;50;;-38,11428571;
1403;-52,113;50;14,84150258;-38,14285714;
1404;-52,15;50;;-38,17142857;
1405;-52,187;50;;-38,2;
1406;-52,224;50;;-38,22857143;
1407;-52,261;50;;-38,25714286;
1408;-52,298;50;275,3484667;-38,28571429;
1409;-52,483;50;;-38,42857143;
1410;-52,52;50;;-38,45714286;
1411;-52,56;50;;-38,48571429;
1412;-52,6;50;;-38,51428571;
1413;-52,64;50;;-38,54285714;
1414;-52,68;50;;-38,57142857;
1415;-52,72;50;;-38,6;
1416;-52,76;50;;-38,62857143;
1417;-52,8;50;;-38,65714286;
1418;-52,84;50;;-38,68571429;
1419;-52,88;50;;-38,71428571;
1420;-52,92;50;;-38,74285714;
1421;-52,96;50;-1,219568962;-38,77142857;
1422;-53;50;;-38,8;
1423;-53,04;50;;-38,82857143;
1424;-53,08;50;;-38,85714286;
1425;-53,12;50;;-38,88571429;
1426;-53,16;50;;-38,91428571;
1427;-53,2;50;;-38,94285714;
1428;-53,24;50;;-38,97142857;
1429;-53,28;50;;-39;
1430;-53,32;50;;-39,54545455;
1431;-53,36;50;;-40,09090909;
1432;-53,4;50;;-40,63636364;
1433;-53,44;50;;-41,18181818;
1434;-53,48;50;;-41,72727273;
1435;-53,52;50;;-42,27272727;
1436;-53,56;50;;-42,81818182;
1437;-53,6;50;;-43,36363636;
1438;-53,64;50;;-43,90909091;
1439;-53,68;50;;-44,45454545;
1440;-53,72;50;;-45;
1441;-53,76;50;;-45;
1442;-53,8;50;;-45;
1443;-53,84;50;;-45;
1444;-53,88;50;;-45;
1445;-53,92;50;;-45;
1446;-53,96;50;;-45;
1447;-54;50;;-45;
1448;-54,04916667;50;-1,927105153;-45,27272727;
1449;-54,09833333;50;;-45,81818182;
1450;-54,1475;50;;-46,36363636;
1451;-54,19666667;50;;-46,90909091;
1452;-54,24583333;50;;-47,45454545;
1453;-54,295;50;;-48;
1454;-54,34416667;50;;-48,02777778;
1455;-54,39333333;50;;-48,05555556;
1456;-54,4425;50;;-48,08333333;
1457;-54,49166667;50;;-48,11111111;
1458;-54,54083333;50;;-48,13888889;
1459;-54,59;50;;-48,16666667;
1460;-54,63916667;50;;-48,19444444;
1461;-54,68833333;50;;-48,22222222;
1462;-54,7375;50;;-48,25;
1463;-54,78666667;50;;-48,27777778;
1464;-54,83583333;50;;-48,30555556;
1465;-54,885;50;;-48,33333333;
1466;-54,93416667;50;;-48,36111111;
1467;-54,98333333;50;;-48,38888889;
1468;-55,0325;50;-1,927105153;-48,41666667;
1469;-55,08166667;50;;-48,44444444;
1470;-55,13083333;50;;-48,47222222;
1471;-55,18;50;;-48,5;
1472;-55,22916667;50;;-48,52777778;
1473;-55,27833333;50;;-48,55555556;
1474;-55,3275;50;;-48,58333333;
1475;-55,37666667;50;;-48,61111111;
1476;-55,42583333;50;;-48,63888889;
1477;-55,475;50;;-48,66666667;
1478;-55,52416667;50;;-48,69444444;
1479;-55,57333333;50;;-48,72222222;
1480;-55,6225;50;;-48,75;
1481;-55,67166667;50;;-48,77777778;
1482;-55,72083333;50;;-48,80555556;
1483;-55,77;50;;-48,83333333;
1484;-55,81513514;50;;-48,86111111;
1485;-55,86027027;50;;-48,88888889;
1486;-55,90540541;50;;-48,91666667;
1487;-55,95054054;50;;-48,94444444;
1488;-55,99567568;50;;-48,97222222;
1489;-56,04081081;40;;-49;
1490;-56,08594595;40;14,13396639;-49;
1491;-56,13108108;40;;-49;
1492;-56,17621622;40;;-49;
1493;-56,22135135;40;;-49;
1494;-56,26648649;40;;-49;
1495;-56,31162162;40;79,36936478;-49;
1496;-56,35675676;40;;-49;
1497;-56,40189189;40;;-49;
1498;-56,44702703;40;;-49;
1499;-56,49216216;40;;-49;
1500;-56,5372973;40;;-49;
1501;-56,58243243;40;;-49;
1502;-56,62756757;40;;-49;
1503;-56,6727027;40;;-49;
1504;-56,71783784;40;;-49;
1505;-56,76297297;40;;-49;
1506;-56,80810811;40;;-49;
1507;-56,85324324;40;;-49;
1508;-56,89837838;40;;-49;
1509;-56,94351351;40;;-49;
1510;-56,98864865;40;;-49;
1511;-57,03378378;40;14,09353575;-49;
1512;-57,07891892;40;;-49;
1513;-57,12405405;40;;-49;
1514;-57,16918919;40;;-49;
1515;-57,21432432;40;;-49;
1516;-57,25945946;40;84,31369507;-49;
1517;-57,30459459;40;;-49;
1518;-57,34972973;40;;-49;
1519;-57,39486486;40;;-49;
1520;-57,44;50;;-49;
1521;-57,49;50;;-49;
1522;-57,54;50;;-49;
1523;-57,59;50;;-49;
1524;-57,64;50;;-49;
1525;-57,69;50;;-49;
1526;-57,74;50;;-49;
1527;-57,79;50;;-49;
1528;-57,84;50;20,80839113;-49;
1529;-57,89;50;;-49;
1530;-57,94;50;;-49;
1531;-57,99;50;;-49;
1532;-58,04;50;;-49;
1533;-58,09;50;;-49;
1534;-58,14;50;;-49;
1535;-58,19;50;;-49;
1536;-58,24;50;;-49;
1537;-58,29;50;;-49;
1538;-58,34;50;;-49;
1539;-58,39;50;;-49;
1540;-58,44;50;;-49;
1541;-58,49;50;;-49;
1542;-58,54;50;;-49;
1543;-58,59;50;;-49;
1544;-58,64;50;;-49;
1545;-58,69;50;;-49;
1546;-58,74;50;;-49;
1547;-58,79;50;;-49;
1548;-58,84;50;;-49;
1549;-58,89;50;-1,927105153;-49;
1550;-58,94;50;;-49;
1551;-58,99;50;;-49;
1552;-59,04;50;;-49;
1553;-59,09;50;;-49;
1554;-59,14;50;;-49;
1555;-59,19;50;;-49;
1556;-59,24;50;;-49;
1557;-59,28864865;50;;-49;
1558;-59,3372973;50;;-49;
1559;-59,38594595;50;;-49;
1560;-59,43459459;50;;-49;
1561;-59,48324324;50;;-49;
1562;-59,53189189;50;;-49;
1563;-59,58054054;50;;-49;
1564;-59,62918919;50;;-49;
1565;-59,67783784;50;;-49;
1566;-59,72648649;50;;-49;
1567;-59,77513514;50;;-49;
1568;-59,82378378;50;;-49;
1569;-59,87243243;50;;-49;
1570;-59,92108108;50;;-49;
1571;-59,96972973;50;;-49;
1572;-60,01837838;50;;-49;
1573;-60,06702703;50;;-49;
1574;-60,11567568;50;;-49;
1575;-60,16432432;50;;-49;
1576;-60,21297297;50;;-49;
1577;-60,26162162;50;;-49;
1578;-60,31027027;50;;-49;
1579;-60,35891892;50;;-49;
1580;-60,40756757;50;;-49;
1581;-60,45621622;50;;-49;
1582;-60,50486486;50;;-49;
1583;-60,55351351;50;-2,634641344;-49;
1584;-60,60216216;50;;-49;
1585;-60,65081081;50;;-49;
1586;-60,69945946;50;;-49;
1587;-60,74810811;50;;-49;
1588;-60,79675676;50;;-49;
1589;-60,84540541;50;;-49;
1590;-60,89405405;50;;-49;
1591;-60,9427027;50;;-49;
1592;-60,99135135;50;;-49;
1593;-61,04;50;;-49;
1594;-61,08243902;50;;-49;
1595;-61,12487805;50;;-49;
1596;-61,16731707;50;;-49;
1597;-61,2097561;50;;-49;
1598;-61,25219512;50;;-49;
1599;-61,29463415;50;;-49;
1600;-61,33707317;50;;-49;
1601;-61,3795122;50;;-49;
1602;-61,42195122;50;;-49;
1603;-61,46439024;50;-1,927105153;-49;
1604;-61,50682927;50;;-49;
1605;-61,54926829;50;;-49;
1606;-61,59170732;50;;-49;
1607;-61,63414634;50;;-49;
1608;-61,67658537;50;;-49;
1609;-61,71902439;50;;-49;
1610;-61,76146341;50;;-49;
1611;-61,80390244;50;;-49;
1612;-61,84634146;50;;-49;
1613;-61,88878049;50;;-49;
1614;-61,93121951;50;;-49;
1615;-61,97365854;50;;-49;
1616;-62,01609756;50;;-49;
1617;-62,05853659;50;;-49;
1618;-62,10097561;50;;-49;
1619;-62,14341463;50;;-49;
1620;-62,18585366;50;;-49;
1621;-62,22829268;50;;-49;
1622;-62,27073171;50;;-49;
1623;-62,31317073;50;271,6830362;-49;
1624;-62,56780488;50;;-49;
1625;-62,6102439;50;;-49;
1626;-62,65268293;50;;-49;
1627;-62,69512195;50;;-49;
1628;-62,73756098;50;;-49;
1629;-62,78;50;;-49;
1630;-62,82805556;50;;-49;
1631;-62,87611111;50;;-49;
1632;-62,92416667;50;;-49;
1633;-62,97222222;50;;-49;
1634;-63,02027778;50;;-49;
1635;-63,06833333;50;;-49;
1636;-63,11638889;50;;-49;
1637;-63,16444444;50;;-49;
1638;-63,2125;50;;-49;
1639;-63,26055556;50;;-49;
1640;-63,30861111;50;;-49;
